COU,Country,POL,Pollutant,VAR,Year,Value
IRL,Ireland,SF6,Sulphur hexafluoride,TOTAL,2020,18.95
IRL,Ireland,SF6,Sulphur hexafluoride,TOTAL,2021,16.23
ITA,Italy,GHG,Greenhouse gases,TOTAL,1990,521480.34
ITA,Italy,GHG,Greenhouse gases,TOTAL,1991,522696.67
ITA,Italy,GHG,Greenhouse gases,TOTAL,1992,521991.35
ITA,Italy,GHG,Greenhouse gases,TOTAL,1993,515159.96
ITA,Italy,GHG,Greenhouse gases,TOTAL,1994,509371.39
ITA,Italy,GHG,Greenhouse gases,TOTAL,1995,535653.71
ITA,Italy,GHG,Greenhouse gases,TOTAL,1996,530375.91
ITA,Italy,GHG,Greenhouse gases,TOTAL,1997,538111.37
ITA,Italy,GHG,Greenhouse gases,TOTAL,1998,550585.99
ITA,Italy,GHG,Greenhouse gases,TOTAL,1999,556140.38
ITA,Italy,GHG,Greenhouse gases,TOTAL,2000,559978.14
ITA,Italy,GHG,Greenhouse gases,TOTAL,2001,561839.95
ITA,Italy,GHG,Greenhouse gases,TOTAL,2002,567753.08
ITA,Italy,GHG,Greenhouse gases,TOTAL,2003,587247.89
ITA,Italy,GHG,Greenhouse gases,TOTAL,2004,592903.42
ITA,Italy,GHG,Greenhouse gases,TOTAL,2005,594197.38
ITA,Italy,GHG,Greenhouse gases,TOTAL,2006,584053.07
ITA,Italy,GHG,Greenhouse gases,TOTAL,2007,578814.48
ITA,Italy,GHG,Greenhouse gases,TOTAL,2008,566242.97
ITA,Italy,GHG,Greenhouse gases,TOTAL,2009,511654.99
ITA,Italy,GHG,Greenhouse gases,TOTAL,2010,523465.7
ITA,Italy,GHG,Greenhouse gases,TOTAL,2011,510854.61
ITA,Italy,GHG,Greenhouse gases,TOTAL,2012,491949.91
ITA,Italy,GHG,Greenhouse gases,TOTAL,2013,456475.72
ITA,Italy,GHG,Greenhouse gases,TOTAL,2014,435399.33
ITA,Italy,GHG,Greenhouse gases,TOTAL,2015,445735.65
ITA,Italy,GHG,Greenhouse gases,TOTAL,2016,442962.28
ITA,Italy,GHG,Greenhouse gases,TOTAL,2017,437340.98
ITA,Italy,GHG,Greenhouse gases,TOTAL,2018,433630.91
ITA,Italy,GHG,Greenhouse gases,TOTAL,2019,422276.17
ITA,Italy,GHG,Greenhouse gases,TOTAL,2020,384969.88
ITA,Italy,GHG,Greenhouse gases,TOTAL,2021,417591.43
ITA,Italy,CO2,Carbon dioxide,TOTAL,1990,438904.3
ITA,Italy,CO2,Carbon dioxide,TOTAL,1991,438385.65
ITA,Italy,CO2,Carbon dioxide,TOTAL,1992,438770.96
ITA,Italy,CO2,Carbon dioxide,TOTAL,1993,431176.4
ITA,Italy,CO2,Carbon dioxide,TOTAL,1994,425428.21
ITA,Italy,CO2,Carbon dioxide,TOTAL,1995,449430.22
ITA,Italy,CO2,Carbon dioxide,TOTAL,1996,443656.71
ITA,Italy,CO2,Carbon dioxide,TOTAL,1997,449430.94
ITA,Italy,CO2,Carbon dioxide,TOTAL,1998,461646.72
ITA,Italy,CO2,Carbon dioxide,TOTAL,1999,466393.43
ITA,Italy,CO2,Carbon dioxide,TOTAL,2000,470524.12
ITA,Italy,CO2,Carbon dioxide,TOTAL,2001,470577.43
ITA,Italy,CO2,Carbon dioxide,TOTAL,2002,478002.0
ITA,Italy,CO2,Carbon dioxide,TOTAL,2003,496005.84
ITA,Italy,CO2,Carbon dioxide,TOTAL,2004,501631.6
ITA,Italy,CO2,Carbon dioxide,TOTAL,2005,502346.6
ITA,Italy,CO2,Carbon dioxide,TOTAL,2006,496934.4
ITA,Italy,CO2,Carbon dioxide,TOTAL,2007,490653.34
ITA,Italy,CO2,Carbon dioxide,TOTAL,2008,479077.16
ITA,Italy,CO2,Carbon dioxide,TOTAL,2009,424952.66
ITA,Italy,CO2,Carbon dioxide,TOTAL,2010,436534.3
ITA,Italy,CO2,Carbon dioxide,TOTAL,2011,424739.25
ITA,Italy,CO2,Carbon dioxide,TOTAL,2012,404260.61
ITA,Italy,CO2,Carbon dioxide,TOTAL,2013,370253.54
ITA,Italy,CO2,Carbon dioxide,TOTAL,2014,350126.68
ITA,Italy,CO2,Carbon dioxide,TOTAL,2015,361935.92
ITA,Italy,CO2,Carbon dioxide,TOTAL,2016,358814.02
ITA,Italy,CO2,Carbon dioxide,TOTAL,2017,353418.59
ITA,Italy,CO2,Carbon dioxide,TOTAL,2018,349826.9
ITA,Italy,CO2,Carbon dioxide,TOTAL,2019,340402.52
ITA,Italy,CO2,Carbon dioxide,TOTAL,2020,303281.27
ITA,Italy,CO2,Carbon dioxide,TOTAL,2021,337229.88
ITA,Italy,CH4,Methane,TOTAL,1990,54975.34
ITA,Italy,CH4,Methane,TOTAL,1991,55980.6
ITA,Italy,CH4,Methane,TOTAL,1992,55749.39
ITA,Italy,CH4,Methane,TOTAL,1993,56087.98
ITA,Italy,CH4,Methane,TOTAL,1994,56518.47
ITA,Italy,CH4,Methane,TOTAL,1995,57033.57
ITA,Italy,CH4,Methane,TOTAL,1996,57656.65
ITA,Italy,CH4,Methane,TOTAL,1997,58214.1
ITA,Italy,CH4,Methane,TOTAL,1998,57745.82
ITA,Italy,CH4,Methane,TOTAL,1999,57761.7
ITA,Italy,CH4,Methane,TOTAL,2000,57706.29
ITA,Italy,CH4,Methane,TOTAL,2001,58154.28
ITA,Italy,CH4,Methane,TOTAL,2002,56276.92
ITA,Italy,CH4,Methane,TOTAL,2003,56556.37
ITA,Italy,CH4,Methane,TOTAL,2004,54173.88
ITA,Italy,CH4,Methane,TOTAL,2005,54702.56
ITA,Italy,CH4,Methane,TOTAL,2006,53157.82
ITA,Italy,CH4,Methane,TOTAL,2007,53932.21
ITA,Italy,CH4,Methane,TOTAL,2008,53312.26
ITA,Italy,CH4,Methane,TOTAL,2009,53177.29
ITA,Italy,CH4,Methane,TOTAL,2010,52690.46
ITA,Italy,CH4,Methane,TOTAL,2011,51386.95
ITA,Italy,CH4,Methane,TOTAL,2012,51997.26
ITA,Italy,CH4,Methane,TOTAL,2013,50332.12
ITA,Italy,CH4,Methane,TOTAL,2014,49268.06
ITA,Italy,CH4,Methane,TOTAL,2015,49315.56
ITA,Italy,CH4,Methane,TOTAL,2016,48816.02
ITA,Italy,CH4,Methane,TOTAL,2017,48783.97
ITA,Italy,CH4,Methane,TOTAL,2018,47972.43
ITA,Italy,CH4,Methane,TOTAL,2019,46762.32
ITA,Italy,CH4,Methane,TOTAL,2020,47513.41
ITA,Italy,CH4,Methane,TOTAL,2021,47087.05
ITA,Italy,N2O,Nitrous oxide,TOTAL,1990,24192.83
ITA,Italy,N2O,Nitrous oxide,TOTAL,1991,25252.3
ITA,Italy,N2O,Nitrous oxide,TOTAL,1992,24963.63
ITA,Italy,N2O,Nitrous oxide,TOTAL,1993,25455.88
ITA,Italy,N2O,Nitrous oxide,TOTAL,1994,25055.08
ITA,Italy,N2O,Nitrous oxide,TOTAL,1995,26177.08
ITA,Italy,N2O,Nitrous oxide,TOTAL,1996,26328.67
ITA,Italy,N2O,Nitrous oxide,TOTAL,1997,27193.17
ITA,Italy,N2O,Nitrous oxide,TOTAL,1998,27439.34
ITA,Italy,N2O,Nitrous oxide,TOTAL,1999,27975.42
ITA,Italy,N2O,Nitrous oxide,TOTAL,2000,26923.24
ITA,Italy,N2O,Nitrous oxide,TOTAL,2001,27116.52
ITA,Italy,N2O,Nitrous oxide,TOTAL,2002,26544.33
ITA,Italy,N2O,Nitrous oxide,TOTAL,2003,26249.18
ITA,Italy,N2O,Nitrous oxide,TOTAL,2004,27111.52
ITA,Italy,N2O,Nitrous oxide,TOTAL,2005,26047.52
ITA,Italy,N2O,Nitrous oxide,TOTAL,2006,21607.08
ITA,Italy,N2O,Nitrous oxide,TOTAL,2007,21148.2
ITA,Italy,N2O,Nitrous oxide,TOTAL,2008,19712.18
ITA,Italy,N2O,Nitrous oxide,TOTAL,2009,18782.78
ITA,Italy,N2O,Nitrous oxide,TOTAL,2010,18089.98
ITA,Italy,N2O,Nitrous oxide,TOTAL,2011,17495.95
ITA,Italy,N2O,Nitrous oxide,TOTAL,2012,17905.21
ITA,Italy,N2O,Nitrous oxide,TOTAL,2013,17170.57
ITA,Italy,N2O,Nitrous oxide,TOTAL,2014,16910.18
ITA,Italy,N2O,Nitrous oxide,TOTAL,2015,16787.57
ITA,Italy,N2O,Nitrous oxide,TOTAL,2016,17179.62
ITA,Italy,N2O,Nitrous oxide,TOTAL,2017,16957.5
ITA,Italy,N2O,Nitrous oxide,TOTAL,2018,16892.85
ITA,Italy,N2O,Nitrous oxide,TOTAL,2019,16691.12
ITA,Italy,N2O,Nitrous oxide,TOTAL,2020,17345.7
ITA,Italy,N2O,Nitrous oxide,TOTAL,2021,17193.34
ITA,Italy,HFC,Hydrofluorocarbons,TOTAL,1990,372.0
ITA,Italy,HFC,Hydrofluorocarbons,TOTAL,1991,376.47
ITA,Italy,HFC,Hydrofluorocarbons,TOTAL,1992,426.45
ITA,Italy,HFC,Hydrofluorocarbons,TOTAL,1993,479.02
ITA,Italy,HFC,Hydrofluorocarbons,TOTAL,1994,588.9
ITA,Italy,HFC,Hydrofluorocarbons,TOTAL,1995,860.82
ITA,Italy,HFC,Hydrofluorocarbons,TOTAL,1996,743.89
ITA,Italy,HFC,Hydrofluorocarbons,TOTAL,1997,1193.87
ITA,Italy,HFC,Hydrofluorocarbons,TOTAL,1998,1779.27
ITA,Italy,HFC,Hydrofluorocarbons,TOTAL,1999,2272.2
ITA,Italy,HFC,Hydrofluorocarbons,TOTAL,2000,2802.55
ITA,Italy,HFC,Hydrofluorocarbons,TOTAL,2001,3706.22
ITA,Italy,HFC,Hydrofluorocarbons,TOTAL,2002,4754.02
ITA,Italy,HFC,Hydrofluorocarbons,TOTAL,2003,6106.4
ITA,Italy,HFC,Hydrofluorocarbons,TOTAL,2004,7562.33
ITA,Italy,HFC,Hydrofluorocarbons,TOTAL,2005,8718.32
ITA,Italy,HFC,Hydrofluorocarbons,TOTAL,2006,9970.99
ITA,Italy,HFC,Hydrofluorocarbons,TOTAL,2007,10876.02
ITA,Italy,HFC,Hydrofluorocarbons,TOTAL,2008,12040.54
ITA,Italy,HFC,Hydrofluorocarbons,TOTAL,2009,13114.51
ITA,Italy,HFC,Hydrofluorocarbons,TOTAL,2010,14324.79
ITA,Italy,HFC,Hydrofluorocarbons,TOTAL,2011,15223.14
ITA,Italy,HFC,Hydrofluorocarbons,TOTAL,2012,15922.6
ITA,Italy,HFC,Hydrofluorocarbons,TOTAL,2013,16692.35
ITA,Italy,HFC,Hydrofluorocarbons,TOTAL,2014,17252.85
ITA,Italy,HFC,Hydrofluorocarbons,TOTAL,2015,15629.74
ITA,Italy,HFC,Hydrofluorocarbons,TOTAL,2016,16223.31
ITA,Italy,HFC,Hydrofluorocarbons,TOTAL,2017,16513.65
ITA,Italy,HFC,Hydrofluorocarbons,TOTAL,2018,16927.95
ITA,Italy,HFC,Hydrofluorocarbons,TOTAL,2019,17019.38
ITA,Italy,HFC,Hydrofluorocarbons,TOTAL,2020,16035.05
ITA,Italy,HFC,Hydrofluorocarbons,TOTAL,2021,15387.77
ITA,Italy,PFC,Perfluorocarbons,TOTAL,1990,2614.99
ITA,Italy,PFC,Perfluorocarbons,TOTAL,1991,2257.62
ITA,Italy,PFC,Perfluorocarbons,TOTAL,1992,1635.01
ITA,Italy,PFC,Perfluorocarbons,TOTAL,1993,1502.75
ITA,Italy,PFC,Perfluorocarbons,TOTAL,1994,1278.23
ITA,Italy,PFC,Perfluorocarbons,TOTAL,1995,1350.88
ITA,Italy,PFC,Perfluorocarbons,TOTAL,1996,1119.28
ITA,Italy,PFC,Perfluorocarbons,TOTAL,1997,1163.24
ITA,Italy,PFC,Perfluorocarbons,TOTAL,1998,1209.13
ITA,Italy,PFC,Perfluorocarbons,TOTAL,1999,1210.12
ITA,Italy,PFC,Perfluorocarbons,TOTAL,2000,1363.28
ITA,Italy,PFC,Perfluorocarbons,TOTAL,2001,1370.91
ITA,Italy,PFC,Perfluorocarbons,TOTAL,2002,1361.5
ITA,Italy,PFC,Perfluorocarbons,TOTAL,2003,1712.93
ITA,Italy,PFC,Perfluorocarbons,TOTAL,2004,1770.46
ITA,Italy,PFC,Perfluorocarbons,TOTAL,2005,1759.44
ITA,Italy,PFC,Perfluorocarbons,TOTAL,2006,1749.68
ITA,Italy,PFC,Perfluorocarbons,TOTAL,2007,1703.21
ITA,Italy,PFC,Perfluorocarbons,TOTAL,2008,1547.39
ITA,Italy,PFC,Perfluorocarbons,TOTAL,2009,1099.48
ITA,Italy,PFC,Perfluorocarbons,TOTAL,2010,1376.64
ITA,Italy,PFC,Perfluorocarbons,TOTAL,2011,1503.76
ITA,Italy,PFC,Perfluorocarbons,TOTAL,2012,1357.0
ITA,Italy,PFC,Perfluorocarbons,TOTAL,2013,1543.53
ITA,Italy,PFC,Perfluorocarbons,TOTAL,2014,1419.94
ITA,Italy,PFC,Perfluorocarbons,TOTAL,2015,1528.73
ITA,Italy,PFC,Perfluorocarbons,TOTAL,2016,1460.21
ITA,Italy,PFC,Perfluorocarbons,TOTAL,2017,1191.05
ITA,Italy,PFC,Perfluorocarbons,TOTAL,2018,1501.85
ITA,Italy,PFC,Perfluorocarbons,TOTAL,2019,915.4
ITA,Italy,PFC,Perfluorocarbons,TOTAL,2020,498.66
ITA,Italy,PFC,Perfluorocarbons,TOTAL,2021,395.32
ITA,Italy,SF6,Sulphur hexafluoride,TOTAL,1990,420.89
ITA,Italy,SF6,Sulphur hexafluoride,TOTAL,1991,444.02
ITA,Italy,SF6,Sulphur hexafluoride,TOTAL,1992,445.91
ITA,Italy,SF6,Sulphur hexafluoride,TOTAL,1993,457.93
ITA,Italy,SF6,Sulphur hexafluoride,TOTAL,1994,502.49
ITA,Italy,SF6,Sulphur hexafluoride,TOTAL,1995,700.13
ITA,Italy,SF6,Sulphur hexafluoride,TOTAL,1996,784.51
ITA,Italy,SF6,Sulphur hexafluoride,TOTAL,1997,837.53
ITA,Italy,SF6,Sulphur hexafluoride,TOTAL,1998,707.45
ITA,Italy,SF6,Sulphur hexafluoride,TOTAL,1999,476.39
ITA,Italy,SF6,Sulphur hexafluoride,TOTAL,2000,620.97
ITA,Italy,SF6,Sulphur hexafluoride,TOTAL,2001,877.38
ITA,Italy,SF6,Sulphur hexafluoride,TOTAL,2002,761.83
ITA,Italy,SF6,Sulphur hexafluoride,TOTAL,2003,564.92
ITA,Italy,SF6,Sulphur hexafluoride,TOTAL,2004,600.35
ITA,Italy,SF6,Sulphur hexafluoride,TOTAL,2005,565.13
ITA,Italy,SF6,Sulphur hexafluoride,TOTAL,2006,586.47
ITA,Italy,SF6,Sulphur hexafluoride,TOTAL,2007,465.5
ITA,Italy,SF6,Sulphur hexafluoride,TOTAL,2008,510.23
ITA,Italy,SF6,Sulphur hexafluoride,TOTAL,2009,485.89
ITA,Italy,SF6,Sulphur hexafluoride,TOTAL,2010,404.94
ITA,Italy,SF6,Sulphur hexafluoride,TOTAL,2011,453.36
ITA,Italy,SF6,Sulphur hexafluoride,TOTAL,2012,457.87
ITA,Italy,SF6,Sulphur hexafluoride,TOTAL,2013,433.5
ITA,Italy,SF6,Sulphur hexafluoride,TOTAL,2014,369.02
ITA,Italy,SF6,Sulphur hexafluoride,TOTAL,2015,485.29
ITA,Italy,SF6,Sulphur hexafluoride,TOTAL,2016,410.69
ITA,Italy,SF6,Sulphur hexafluoride,TOTAL,2017,428.29
ITA,Italy,SF6,Sulphur hexafluoride,TOTAL,2018,464.06
ITA,Italy,SF6,Sulphur hexafluoride,TOTAL,2019,444.33
ITA,Italy,SF6,Sulphur hexafluoride,TOTAL,2020,257.18
ITA,Italy,SF6,Sulphur hexafluoride,TOTAL,2021,257.5
JPN,Japan,GHG,Greenhouse gases,TOTAL,1990,1269334.03
JPN,Japan,GHG,Greenhouse gases,TOTAL,1991,1283796.29
JPN,Japan,GHG,Greenhouse gases,TOTAL,1992,1295612.02
JPN,Japan,GHG,Greenhouse gases,TOTAL,1993,1291392.14
JPN,Japan,GHG,Greenhouse gases,TOTAL,1994,1352429.76
JPN,Japan,GHG,Greenhouse gases,TOTAL,1995,1373818.25
JPN,Japan,GHG,Greenhouse gases,TOTAL,1996,1386747.6
JPN,Japan,GHG,Greenhouse gases,TOTAL,1997,1378810.24
JPN,Japan,GHG,Greenhouse gases,TOTAL,1998,1330304.19
JPN,Japan,GHG,Greenhouse gases,TOTAL,1999,1353662.4
JPN,Japan,GHG,Greenhouse gases,TOTAL,2000,1373303.42
JPN,Japan,GHG,Greenhouse gases,TOTAL,2001,1347561.43
JPN,Japan,GHG,Greenhouse gases,TOTAL,2002,1371613.88
JPN,Japan,GHG,Greenhouse gases,TOTAL,2003,1378452.03
JPN,Japan,GHG,Greenhouse gases,TOTAL,2004,1369829.3
JPN,Japan,GHG,Greenhouse gases,TOTAL,2005,1377463.88
JPN,Japan,GHG,Greenhouse gases,TOTAL,2006,1356080.25
JPN,Japan,GHG,Greenhouse gases,TOTAL,2007,1391300.26
JPN,Japan,GHG,Greenhouse gases,TOTAL,2008,1318507.42
JPN,Japan,GHG,Greenhouse gases,TOTAL,2009,1246549.62
JPN,Japan,GHG,Greenhouse gases,TOTAL,2010,1300046.75
JPN,Japan,GHG,Greenhouse gases,TOTAL,2011,1350741.14
JPN,Japan,GHG,Greenhouse gases,TOTAL,2012,1393594.16
JPN,Japan,GHG,Greenhouse gases,TOTAL,2013,1405350.42
JPN,Japan,GHG,Greenhouse gases,TOTAL,2014,1356511.02
JPN,Japan,GHG,Greenhouse gases,TOTAL,2015,1317836.2
JPN,Japan,GHG,Greenhouse gases,TOTAL,2016,1300146.77
JPN,Japan,GHG,Greenhouse gases,TOTAL,2017,1286736.26
JPN,Japan,GHG,Greenhouse gases,TOTAL,2018,1242715.71
JPN,Japan,GHG,Greenhouse gases,TOTAL,2019,1207742.42
JPN,Japan,GHG,Greenhouse gases,TOTAL,2020,1144932.5
JPN,Japan,GHG,Greenhouse gases,TOTAL,2021,1168094.47
JPN,Japan,CO2,Carbon dioxide,TOTAL,1990,1157195.59
JPN,Japan,CO2,Carbon dioxide,TOTAL,1991,1168897.28
JPN,Japan,CO2,Carbon dioxide,TOTAL,1992,1178674.76
JPN,Japan,CO2,Carbon dioxide,TOTAL,1993,1171686.7
JPN,Japan,CO2,Carbon dioxide,TOTAL,1994,1226702.22
JPN,Japan,CO2,Carbon dioxide,TOTAL,1995,1239048.07
JPN,Japan,CO2,Carbon dioxide,TOTAL,1996,1251545.72
JPN,Japan,CO2,Carbon dioxide,TOTAL,1997,1244251.04
JPN,Japan,CO2,Carbon dioxide,TOTAL,1998,1204402.54
JPN,Japan,CO2,Carbon dioxide,TOTAL,1999,1241036.49
JPN,Japan,CO2,Carbon dioxide,TOTAL,2000,1263754.8
JPN,Japan,CO2,Carbon dioxide,TOTAL,2001,1249162.13
JPN,Japan,CO2,Carbon dioxide,TOTAL,2002,1278787.15
JPN,Japan,CO2,Carbon dioxide,TOTAL,2003,1287292.54
JPN,Japan,CO2,Carbon dioxide,TOTAL,2004,1282685.85
JPN,Japan,CO2,Carbon dioxide,TOTAL,2005,1290144.65
JPN,Japan,CO2,Carbon dioxide,TOTAL,2006,1267118.39
JPN,Japan,CO2,Carbon dioxide,TOTAL,2007,1302836.79
JPN,Japan,CO2,Carbon dioxide,TOTAL,2008,1232014.22
JPN,Japan,CO2,Carbon dioxide,TOTAL,2009,1163057.19
JPN,Japan,CO2,Carbon dioxide,TOTAL,2010,1214707.54
JPN,Japan,CO2,Carbon dioxide,TOTAL,2011,1264631.16
JPN,Japan,CO2,Carbon dioxide,TOTAL,2012,1305883.6
JPN,Japan,CO2,Carbon dioxide,TOTAL,2013,1315192.02
JPN,Japan,CO2,Carbon dioxide,TOTAL,2014,1264071.91
JPN,Japan,CO2,Carbon dioxide,TOTAL,2015,1223168.72
JPN,Japan,CO2,Carbon dioxide,TOTAL,2016,1202454.57
JPN,Japan,CO2,Carbon dioxide,TOTAL,2017,1186802.26
JPN,Japan,CO2,Carbon dioxide,TOTAL,2018,1141668.88
JPN,Japan,CO2,Carbon dioxide,TOTAL,2019,1104539.82
JPN,Japan,CO2,Carbon dioxide,TOTAL,2020,1039795.9
JPN,Japan,CO2,Carbon dioxide,TOTAL,2021,1062129.24
JPN,Japan,CH4,Methane,TOTAL,1990,44542.03
JPN,Japan,CH4,Methane,TOTAL,1991,43880.71
JPN,Japan,CH4,Methane,TOTAL,1992,43812.15
JPN,Japan,CH4,Methane,TOTAL,1993,42911.72
JPN,Japan,CH4,Methane,TOTAL,1994,42944.68
JPN,Japan,CH4,Methane,TOTAL,1995,41755.93
JPN,Japan,CH4,Methane,TOTAL,1996,40490.29
JPN,Japan,CH4,Methane,TOTAL,1997,40014.55
JPN,Japan,CH4,Methane,TOTAL,1998,38321.57
JPN,Japan,CH4,Methane,TOTAL,1999,37937.03
JPN,Japan,CH4,Methane,TOTAL,2000,37285.68
JPN,Japan,CH4,Methane,TOTAL,2001,36115.45
JPN,Japan,CH4,Methane,TOTAL,2002,35288.38
JPN,Japan,CH4,Methane,TOTAL,2003,34381.52
JPN,Japan,CH4,Methane,TOTAL,2004,34068.3
JPN,Japan,CH4,Methane,TOTAL,2005,34053.75
JPN,Japan,CH4,Methane,TOTAL,2006,33481.78
JPN,Japan,CH4,Methane,TOTAL,2007,32854.32
JPN,Japan,CH4,Methane,TOTAL,2008,32056.31
JPN,Japan,CH4,Methane,TOTAL,2009,31519.62
JPN,Japan,CH4,Methane,TOTAL,2010,31072.99
JPN,Japan,CH4,Methane,TOTAL,2011,29857.23
JPN,Japan,CH4,Methane,TOTAL,2012,29202.06
JPN,Japan,CH4,Methane,TOTAL,2013,29143.26
JPN,Japan,CH4,Methane,TOTAL,2014,28644.67
JPN,Japan,CH4,Methane,TOTAL,2015,28273.04
JPN,Japan,CH4,Methane,TOTAL,2016,28233.91
JPN,Japan,CH4,Methane,TOTAL,2017,28043.84
JPN,Japan,CH4,Methane,TOTAL,2018,27660.34
JPN,Japan,CH4,Methane,TOTAL,2019,27483.88
JPN,Japan,CH4,Methane,TOTAL,2020,27379.89
JPN,Japan,CH4,Methane,TOTAL,2021,27361.36
JPN,Japan,N2O,Nitrous oxide,TOTAL,1990,32218.22
JPN,Japan,N2O,Nitrous oxide,TOTAL,1991,31900.88
JPN,Japan,N2O,Nitrous oxide,TOTAL,1992,32053.84
JPN,Japan,N2O,Nitrous oxide,TOTAL,1993,31959.19
JPN,Japan,N2O,Nitrous oxide,TOTAL,1994,33174.41
JPN,Japan,N2O,Nitrous oxide,TOTAL,1995,33455.73
JPN,Japan,N2O,Nitrous oxide,TOTAL,1996,34557.6
JPN,Japan,N2O,Nitrous oxide,TOTAL,1997,35360.22
JPN,Japan,N2O,Nitrous oxide,TOTAL,1998,33786.18
JPN,Japan,N2O,Nitrous oxide,TOTAL,1999,27659.82
JPN,Japan,N2O,Nitrous oxide,TOTAL,2000,30181.02
JPN,Japan,N2O,Nitrous oxide,TOTAL,2001,26551.66
JPN,Japan,N2O,Nitrous oxide,TOTAL,2002,25969.86
JPN,Japan,N2O,Nitrous oxide,TOTAL,2003,25847.87
JPN,Japan,N2O,Nitrous oxide,TOTAL,2004,25669.95
JPN,Japan,N2O,Nitrous oxide,TOTAL,2005,25339.12
JPN,Japan,N2O,Nitrous oxide,TOTAL,2006,25226.23
JPN,Japan,N2O,Nitrous oxide,TOTAL,2007,24662.46
JPN,Japan,N2O,Nitrous oxide,TOTAL,2008,23771.94
JPN,Japan,N2O,Nitrous oxide,TOTAL,2009,23207.17
JPN,Japan,N2O,Nitrous oxide,TOTAL,2010,22728.86
JPN,Japan,N2O,Nitrous oxide,TOTAL,2011,22332.93
JPN,Japan,N2O,Nitrous oxide,TOTAL,2012,21955.26
JPN,Japan,N2O,Nitrous oxide,TOTAL,2013,21901.37
JPN,Japan,N2O,Nitrous oxide,TOTAL,2014,21458.68
JPN,Japan,N2O,Nitrous oxide,TOTAL,2015,21150.92
JPN,Japan,N2O,Nitrous oxide,TOTAL,2016,20638.62
JPN,Japan,N2O,Nitrous oxide,TOTAL,2017,20891.97
JPN,Japan,N2O,Nitrous oxide,TOTAL,2018,20431.12
JPN,Japan,N2O,Nitrous oxide,TOTAL,2019,20011.07
JPN,Japan,N2O,Nitrous oxide,TOTAL,2020,19680.29
JPN,Japan,N2O,Nitrous oxide,TOTAL,2021,19459.73
JPN,Japan,HFC,Hydrofluorocarbons,TOTAL,1990,15940.02
JPN,Japan,HFC,Hydrofluorocarbons,TOTAL,1991,17356.79
JPN,Japan,HFC,Hydrofluorocarbons,TOTAL,1992,17773.14
JPN,Japan,HFC,Hydrofluorocarbons,TOTAL,1993,18134.59
JPN,Japan,HFC,Hydrofluorocarbons,TOTAL,1994,21057.23
JPN,Japan,HFC,Hydrofluorocarbons,TOTAL,1995,25219.35
JPN,Japan,HFC,Hydrofluorocarbons,TOTAL,1996,24604.22
JPN,Japan,HFC,Hydrofluorocarbons,TOTAL,1997,24444.49
JPN,Japan,HFC,Hydrofluorocarbons,TOTAL,1998,23749.43
JPN,Japan,HFC,Hydrofluorocarbons,TOTAL,1999,24375.04
JPN,Japan,HFC,Hydrofluorocarbons,TOTAL,2000,22858.36
JPN,Japan,HFC,Hydrofluorocarbons,TOTAL,2001,19465.97
JPN,Japan,HFC,Hydrofluorocarbons,TOTAL,2002,16236.4
JPN,Japan,HFC,Hydrofluorocarbons,TOTAL,2003,16228.08
JPN,Japan,HFC,Hydrofluorocarbons,TOTAL,2004,12418.37
JPN,Japan,HFC,Hydrofluorocarbons,TOTAL,2005,12778.81
JPN,Japan,HFC,Hydrofluorocarbons,TOTAL,2006,14626.24
JPN,Japan,HFC,Hydrofluorocarbons,TOTAL,2007,16709.81
JPN,Japan,HFC,Hydrofluorocarbons,TOTAL,2008,19265.32
JPN,Japan,HFC,Hydrofluorocarbons,TOTAL,2009,20927.11
JPN,Japan,HFC,Hydrofluorocarbons,TOTAL,2010,23331.82
JPN,Japan,HFC,Hydrofluorocarbons,TOTAL,2011,26124.54
JPN,Japan,HFC,Hydrofluorocarbons,TOTAL,2012,29381.77
JPN,Japan,HFC,Hydrofluorocarbons,TOTAL,2013,32129.24
JPN,Japan,HFC,Hydrofluorocarbons,TOTAL,2014,35805.26
JPN,Japan,HFC,Hydrofluorocarbons,TOTAL,2015,39283.25
JPN,Japan,HFC,Hydrofluorocarbons,TOTAL,2016,42645.36
JPN,Japan,HFC,Hydrofluorocarbons,TOTAL,2017,44956.35
JPN,Japan,HFC,Hydrofluorocarbons,TOTAL,2018,47087.14
JPN,Japan,HFC,Hydrofluorocarbons,TOTAL,2019,49968.01
JPN,Japan,HFC,Hydrofluorocarbons,TOTAL,2020,52210.28
JPN,Japan,HFC,Hydrofluorocarbons,TOTAL,2021,53561.04
JPN,Japan,PFC,Perfluorocarbons,TOTAL,1990,6555.48
JPN,Japan,PFC,Perfluorocarbons,TOTAL,1991,7521.99
JPN,Japan,PFC,Perfluorocarbons,TOTAL,1992,7629.7
JPN,Japan,PFC,Perfluorocarbons,TOTAL,1993,10954.49
JPN,Japan,PFC,Perfluorocarbons,TOTAL,1994,13455.18
JPN,Japan,PFC,Perfluorocarbons,TOTAL,1995,17690.56
JPN,Japan,PFC,Perfluorocarbons,TOTAL,1996,18335.04
JPN,Japan,PFC,Perfluorocarbons,TOTAL,1997,20058.34
JPN,Japan,PFC,Perfluorocarbons,TOTAL,1998,16632.23
JPN,Japan,PFC,Perfluorocarbons,TOTAL,1999,13162.14
JPN,Japan,PFC,Perfluorocarbons,TOTAL,2000,11906.44
JPN,Japan,PFC,Perfluorocarbons,TOTAL,2001,9905.4
